Journal,Volume,Year,Issue,Title,Authors,FileName,URL,DOI,IllegalTitleChars,IllegalAuthorsChars,DownloadFlag
J of Cognitive Neuroscience,20,2008,11,On Verbal/Nonverbal Modality Dependence of Left and Right Inferior Prefrontal Activation during Performance of Flanker Interference Task,"Hiroki M. Morimoto, Satoshi Hirose, Junichi Chikazoe, Koji Jimura, Tomoki Asari, Ken-ichiro Yamashita, Yasushi Miyashita, and Seiki Konishi",Morimoto et al_On VerbalNonverbal Modality Dependence of Left and Right Inferior Prefrontal Activation during Performance of Flanker Interference Task_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20138,https://doi.org/10.1162/jocn.2008.20138,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Action Co-representation is Tuned to Other Humans,"Chia-Chin Tsai, Wen-Jui Kuo, Daisy L. Hung, and Ovid J. L. Tzeng",Tsai et al_Action Co-representation is Tuned to Other Humans_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20144,https://doi.org/10.1162/jocn.2008.20144,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,"The Influence of ""Blind"" Distractors on Eye Movement Trajectories in Visual Hemifield Defects","Stefan Van der Stigchel, Wieske van Zoest, Jan Theeuwes, and Jason J. S. Barton",Van der Stigchel et al_The Influence of Blind Distractors on Eye Movement Trajectories in Visual Hemifield Defects_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20145,https://doi.org/10.1162/jocn.2008.20145,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Two Neurocognitive Mechanisms of Semantic Integration during the Comprehension of Visual Real-world Events,"Tatiana Sitnikova, Phillip J. Holcomb, Kristi A. Kiyonaga, and Gina R. Kuperberg",Sitnikova et al_Two Neurocognitive Mechanisms of Semantic Integration during the Comprehension of Visual Real-world Events_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20143,https://doi.org/10.1162/jocn.2008.20143,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Rapid Electrophysiological Brain Responses are Influenced by Both Valence and Magnitude of Monetary Rewards,"Julia P. Goyer, Marty G. Woldorff, and Scott A. Huettel",Goyer et al_Rapid Electrophysiological Brain Responses are Influenced by Both Valence and Magnitude of Monetary Rewards_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20134,https://doi.org/10.1162/jocn.2008.20134,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Differential Lateralization for Words and Faces: Category or Psychophysics?,"Evelyne Mercure, Frederic Dick, Hanife Halit, Jordy Kaufman, and Mark H. Johnson",Mercure et al_Differential Lateralization for Words and Faces Category or Psychophysics_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20137,https://doi.org/10.1162/jocn.2008.20137,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Gamma Band Synchronization and the Formation of Representations in Visual Word Processing: Evidence from Repetition and Homophone Priming,Atsushi Matsumoto and Tetsuya Iidaka,Matsumoto & Iidaka_Gamma Band Synchronization and the Formation of Representations in Visual Word Processing Evidence from Repetition and Homophone Priming_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20136,https://doi.org/10.1162/jocn.2008.20136,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Feedforward and Recurrent Processing in Scene Segmentation: Electroencephalography and Functional Magnetic Resonance Imaging,"H. Steven Scholte, Jacob Jolij, Johannes J. Fahrenfort, and Victor A. F. Lamme",Scholte et al_Feedforward and Recurrent Processing in Scene Segmentation Electroencephalography and Functional Magnetic Resonance Imaging_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20142,https://doi.org/10.1162/jocn.2008.20142,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,11,Neural Indicators of Inference Processes in Text Comprehension: An Event-related Functional Magnetic Resonance Imaging Study,"Uwe Friese, Roland Rutschmann, Markus Raabe, and Franz Schmalhofer",Friese et al_Neural Indicators of Inference Processes in Text Comprehension An Event-related Functional Magnetic Resonance Imaging Study_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20141,https://doi.org/10.1162/jocn.2008.20141,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Superior Temporal Sulcus--It's My Area: Or Is It?,Grit Hein and Robert T. Knight,Hein & Knight_Superior Temporal Sulcus--It's My Area Or Is It_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20148,https://doi.org/10.1162/jocn.2008.20148,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Repetition Suppression of Induced Gamma Activity Predicts Enhanced Orienting toward a Novel Stimulus in 6-month-old Infants,Kelly A. Snyder and Andreas Keil,Snyder & Keil_Repetition Suppression of Induced Gamma Activity Predicts Enhanced Orienting toward a Novel Stimulus in 6-month-old Infants_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20149,https://doi.org/10.1162/jocn.2008.20149,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Functional Neuroanatomy of Meaning Acquisition from Context,"Anna Mestres-Misse, Estela Camara, Antoni Rodriguez-Fornells, Michael Rotte, and Thomas F. Munte",Mestres-Misse et al_Functional Neuroanatomy of Meaning Acquisition from Context_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20150,https://doi.org/10.1162/jocn.2008.20150,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Cultural Specificity in Amygdala Response to Fear Faces,"Joan Y. Chiao, Tetsuya Iidaka, Heather L. Gordon, Junpei Nogawa, Moshe Bar, Elissa Aminoff, Norihiro Sadato, and Nalini Ambady",Chiao et al_Cultural Specificity in Amygdala Response to Fear Faces_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20151,https://doi.org/10.1162/jocn.2008.20151,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Visual Processing Affects the Neural Basis of Auditory Discrimination,"Daniel S. Kislyuk, Riikka Mottonen, and Mikko Sams",Kislyuk et al_Visual Processing Affects the Neural Basis of Auditory Discrimination_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20152,https://doi.org/10.1162/jocn.2008.20152,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,"Timing, Storage, and Comparison of Stimulus Duration Engage Discrete Anatomical Components of a Perceptual Timing Network","Jennifer T. Coull, Bruno Nazarian, and Franck Vidal","Coull et al_Timing, Storage, and Comparison of Stimulus Duration Engage Discrete Anatomical Components of a Perceptual Timing Network_2008.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20153,https://doi.org/10.1162/jocn.2008.20153,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Neural Organization of Linguistic Short-term Memory is Sensory Modality-dependent: Evidence from Signed and Spoken Language,"Judy Pa, Stephen M. Wilson, Herbert Pickell, Ursula Bellugi, and Gregory Hickok",Pa et al_Neural Organization of Linguistic Short-term Memory is Sensory Modality-dependent Evidence from Signed and Spoken Language_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20154,https://doi.org/10.1162/jocn.2008.20154,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Dissociating Early and Late Error Signals in Perceptual Recognition,"Mark E. Wheeler, Steven E. Petersen, Steven M. Nelson, Elisabeth J. Ploran, and Katerina Velanova",Wheeler et al_Dissociating Early and Late Error Signals in Perceptual Recognition_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20155,https://doi.org/10.1162/jocn.2008.20155,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,The Cortical Underpinnings of Context-based Memory Distortion,"Elissa Aminoff, Daniel L. Schacter, and Moshe Bar",Aminoff et al_The Cortical Underpinnings of Context-based Memory Distortion_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20156,https://doi.org/10.1162/jocn.2008.20156,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Enhancement of Auditory-evoked Potentials in Musicians Reflects an Influence of Expertise but not Selective Attention,"Simon Baumann, Martin Meyer, and Lutz Jancke",Baumann et al_Enhancement of Auditory-evoked Potentials in Musicians Reflects an Influence of Expertise but not Selective Attention_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20157,https://doi.org/10.1162/jocn.2008.20157,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Age Differences in Target Detection and Interference Resolution in Working Memory: An Event-related Potential Study,"William J. Tays, Jane Dywan, Karen J. Mathewson, and Sidney J. Segalowitz",Tays et al_Age Differences in Target Detection and Interference Resolution in Working Memory An Event-related Potential Study_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20158,https://doi.org/10.1162/jocn.2008.20158,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Is the Error-related Negativity Amplitude Related to Error Detectability? Evidence from Effects of Different Error Types,"Martin Maier, Marco Steinhauser, and Ronald Hubner",Maier et al_Is the Error-related Negativity Amplitude Related to Error Detectability Evidence from Effects of Different Error Types_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20159,https://doi.org/10.1162/jocn.2008.20159,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Inferences during Story Comprehension: Cortical Recruitment Affected by Predictability of Events and Working Memory Capacity,"Sandra Virtue, Todd Parrish, and Mark Jung-Beeman",Virtue et al_Inferences during Story Comprehension Cortical Recruitment Affected by Predictability of Events and Working Memory Capacity_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20160,https://doi.org/10.1162/jocn.2008.20160,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,The Role of Awareness in Processing of Oculomotor Capture: Evidence from Event-related Potentials,"Artem V. Belopolsky, Arthur F. Kramer, and Jan Theeuwes",Belopolsky et al_The Role of Awareness in Processing of Oculomotor Capture Evidence from Event-related Potentials_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20161,https://doi.org/10.1162/jocn.2008.20161,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,20,2008,12,Convergence of the Visual Field Split: Hemispheric Modeling of Face and Object Recognition,"Janet Hui-wen Hsiao, Danke X. Shieh, and Garrison W. Cottrell",Hsiao et al_Convergence of the Visual Field Split Hemispheric Modeling of Face and Object Recognition_2008.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.20162,https://doi.org/10.1162/jocn.2008.20162,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Effects of Age on the Neural Correlates of Retrieval Cue Processing are Modulated by Task Demands,"Sandrine Duverne, Shahab Motamedinia, and Michael D. Rugg",Duverne et al_Effects of Age on the Neural Correlates of Retrieval Cue Processing are Modulated by Task Demands_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21001,https://doi.org/10.1162/jocn.2009.21001,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Attentional Selection of Multiple Goal Positions Before Rapid Hand Movement Sequences: An Event-related Potential Study,Daniel Baldauf and Heiner Deubel,Baldauf & Deubel_Attentional Selection of Multiple Goal Positions Before Rapid Hand Movement Sequences An Event-related Potential Study_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21021,https://doi.org/10.1162/jocn.2008.21021,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,"What is ""Odd"" in Posner's Location-cueing Paradigm? Neural Responses to Unexpected Location and Feature Changes Compared","Simone Vossel, Ralph Weidner, Christiane M. Thiel, and Gereon R. Fink",Vossel et al_What is Odd in Posner's Location-cueing Paradigm Neural Responses to Unexpected Location and Feature Changes Compared_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21003,https://doi.org/10.1162/jocn.2009.21003,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Induced Gamma-band Activity Elicited by Visual Representation of Unattended Objects,"Jasna Martinovic, Thomas Gruber, Kathrin Ohla, and Matthias M. Muller",Martinovic et al_Induced Gamma-band Activity Elicited by Visual Representation of Unattended Objects_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21004,https://doi.org/10.1162/jocn.2009.21004,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Cortical Activation Patterns during Long-term Memory Retrieval of Visually or Haptically Encoded Objects and Locations,"Oliver Stock, Brigitte Roder, Michael Burke, Siegfried Bien, and Frank Rosler",Stock et al_Cortical Activation Patterns during Long-term Memory Retrieval of Visually or Haptically Encoded Objects and Locations_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21006,https://doi.org/10.1162/jocn.2009.21006,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,In the Eye of the Beholder: Individual Differences in Perceived Social Isolation Predict Regional Brain Activation to Social Stimuli,"John T. Cacioppo, Catherine J. Norris, Jean Decety, George Monteleone, and Howard Nusbaum",Cacioppo et al_In the Eye of the Beholder Individual Differences in Perceived Social Isolation Predict Regional Brain Activation to Social Stimuli_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21007,https://doi.org/10.1162/jocn.2009.21007,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Two Types of Action Error: Electrophysiological Evidence for Separable Inhibitory and Sustained Attention Neural Mechanisms Producing Error on Go/No-go Tasks,"Redmond G. O'Connell, Paul M. Dockree, Mark A. Bellgrove, Alessandra Turin, Seamus Ward, John J. Foxe, and Ian H. Robertson",O'Connell et al_Two Types of Action Error Electrophysiological Evidence for Separable Inhibitory and Sustained Attention Neural Mechanisms Producing Error on GoNo-g_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21008,https://doi.org/10.1162/jocn.2009.21008,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Distinct Neurophysiological Mechanisms Mediate Mixing Costs and Switch Costs,"Glenn R. Wylie, Micah M. Murray, Daniel C. Javitt, and John J. Foxe",Wylie et al_Distinct Neurophysiological Mechanisms Mediate Mixing Costs and Switch Costs_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21009,https://doi.org/10.1162/jocn.2009.21009,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Brain Imaging and Brain Privacy: A Realistic Concern?,"Martha J. Farah, M. Elizabeth Smith, Cyrena Gawuga, Dennis Lindsell, and Dean Foster",Farah et al_Brain Imaging and Brain Privacy A Realistic Concern_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21010,https://doi.org/10.1162/jocn.2009.21010,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Reward and Social Valuation Deficits following Ventromedial Prefrontal Damage,"Laura Moretti, Davide Dragone, and Giuseppe di Pellegrino",Moretti et al_Reward and Social Valuation Deficits following Ventromedial Prefrontal Damage_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21011,https://doi.org/10.1162/jocn.2009.21011,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,The Lateral and Ventromedial Prefrontal Cortex Work as a Dynamic Integrated System: Evidence from fMRI Connectivity Analysis,"Olivia Longe, Carl Senior, and Gina Rippon",Longe et al_The Lateral and Ventromedial Prefrontal Cortex Work as a Dynamic Integrated System Evidence from fMRI Connectivity Analysis_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21012,https://doi.org/10.1162/jocn.2009.21012,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Violation of Expectation: Neural Correlates Reflect Bases of Prediction,"Andreja Bubic, D. Yves von Cramon, Thomas Jacobsen, Erich Schroger, and Ricarda I. Schubotz",Bubic et al_Violation of Expectation Neural Correlates Reflect Bases of Prediction_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21013,https://doi.org/10.1162/jocn.2009.21013,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,On-line Orthographic Influences on Spoken Language in a Semantic Task,"Chotiga Pattamadilok, Laetitia Perre, Stephane Dufau, and Johannes C. Ziegler",Pattamadilok et al_On-line Orthographic Influences on Spoken Language in a Semantic Task_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21014,https://doi.org/10.1162/jocn.2009.21014,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,Fine-tuned: Phonology and Semantics Affect First- to Second-language Zooming In,Kerrie E. Elston-Guttler and Thomas C. Gunter,Elston-Guttler & Gunter_Fine-tuned Phonology and Semantics Affect First- to Second-language Zooming In_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21015,https://doi.org/10.1162/jocn.2009.21015,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,1,The Attentional Blink Modulates Activity in the Early Visual Cortex,"Grit Hein, Arjen Alink, Andreas Kleinschmidt, and Notger G. Muller",Hein et al_The Attentional Blink Modulates Activity in the Early Visual Cortex_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21026,https://doi.org/10.1162/jocn.2008.21026,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Optimizing Functional Accuracy of TMS in Cognitive Studies: A Comparison of Methods,"Alexander T. Sack, Roi Cohen Kadosh, Teresa Schuhmann, Michelle Moerel, Vincent Walsh, and Rainer Goebel",Sack et al_Optimizing Functional Accuracy of TMS in Cognitive Studies A Comparison of Methods_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21126,https://doi.org/10.1162/jocn.2009.21126,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,On the Functional Neuroanatomy of Visual Word Processing: Effects of Case and Letter Deviance,"Martin Kronbichler, Johannes Klackl, Fabio Richlan, Matthias Schurz, Wolfgang Staffen, Gunther Ladurner, and Heinz Wimmer",Kronbichler et al_On the Functional Neuroanatomy of Visual Word Processing Effects of Case and Letter Deviance_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21002,https://doi.org/10.1162/jocn.2009.21002,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Saccades to a Remembered Location Elicit Spatially Specific Activation in Human Retinotopic Visual Cortex,"Joy J. Geng, Christian C. Ruff, and Jon Driver",Geng et al_Saccades to a Remembered Location Elicit Spatially Specific Activation in Human Retinotopic Visual Cortex_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21025,https://doi.org/10.1162/jocn.2008.21025,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Grapheme-Color Synesthesia Influences Overt Visual Attention,"Jonathan S. A. Carriere, Daniel Eaton, Michael G. Reynolds, Mike J. Dixon, and Daniel Smilek",Carriere et al_Grapheme-Color Synesthesia Influences Overt Visual Attention_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21048,https://doi.org/10.1162/jocn.2009.21048,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Time Course of Early Audiovisual Interactions during Speech and Nonspeech Central Auditory Processing: A Magnetoencephalography Study,"Ingo Hertrich, Klaus Mathiak, Werner Lutzenberger, and Hermann Ackermann",Hertrich et al_Time Course of Early Audiovisual Interactions during Speech and Nonspeech Central Auditory Processing A Magnetoencephalography Study_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21019,https://doi.org/10.1162/jocn.2008.21019,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Are Vowels and Consonants Processed Differently? Event-related Potential Evidence with a Delayed Letter Paradigm,"Manuel Carreiras, Margaret Gillon-Dowens, Marta Vergara, and Manuel Perea",Carreiras et al_Are Vowels and Consonants Processed Differently Event-related Potential Evidence with a Delayed Letter Paradigm_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21023,https://doi.org/10.1162/jocn.2008.21023,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Cerebral White Matter Integrity Mediates Adult Age Differences in Cognitive Performance,"David J. Madden, Julia Spaniol, Matthew C. Costello, Barbara Bucur, Leonard E. White, Roberto Cabeza, Simon W. Davis, Nancy A. Dennis, James M. Provenzale, and Scott A. Huettel",Madden et al_Cerebral White Matter Integrity Mediates Adult Age Differences in Cognitive Performance_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21047,https://doi.org/10.1162/jocn.2009.21047,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,The Left Intraparietal Sulcus Modulates the Selection of Low Salient Stimuli,"Carmel Mevorach, Lilach Shalev, Harriet A. Allen, and Glyn W. Humphreys",Mevorach et al_The Left Intraparietal Sulcus Modulates the Selection of Low Salient Stimuli_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21044,https://doi.org/10.1162/jocn.2009.21044,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Development of Spatial and Verbal Working Memory Capacity in the Human Brain,"Moriah E. Thomason, Elizabeth Race, Brittany Burrows, Susan Whitfield-Gabrieli, Gary H. Glover, and John D. E. Gabrieli",Thomason et al_Development of Spatial and Verbal Working Memory Capacity in the Human Brain_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21028,https://doi.org/10.1162/jocn.2008.21028,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Compressed Scaling of Abstract Numerosity Representations in Adult Humans and Monkeys,Katharina Merten and Andreas Nieder,Merten & Nieder_Compressed Scaling of Abstract Numerosity Representations in Adult Humans and Monkeys_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21032,https://doi.org/10.1162/jocn.2008.21032,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Alternate Task Inhibits Single-neuron Category-selective Responses in the Human Hippocampus while Preserving Selectivity in the Amygdala,Peter N. Steinmetz,Steinmetz_Alternate Task Inhibits Single-neuron Category-selective Responses in the Human Hippocampus while Preserving Selectivity in the Amygdala_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21017,https://doi.org/10.1162/jocn.2008.21017,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Difficulty of Discrimination Modulates Attentional Capture by Regulating Attentional Focus,Risa Sawaki and Jun'ichi Katayama,Sawaki & Katayama_Difficulty of Discrimination Modulates Attentional Capture by Regulating Attentional Focus_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21022,https://doi.org/10.1162/jocn.2008.21022,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Structural and Metabolic Correlates of Episodic Memory in Relation to the Depth of Encoding in Normal Aging,"Gregoria Kalpouzos, Gael Chetelat, Brigitte Landeau, Patrice Clochon, Fausto Viader, Francis Eustache, and Beatrice Desgranges",Kalpouzos et al_Structural and Metabolic Correlates of Episodic Memory in Relation to the Depth of Encoding in Normal Aging_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21027,https://doi.org/10.1162/jocn.2008.21027,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Oscillatory Activity and Phase-Amplitude Coupling in the Human Medial Frontal Cortex during Decision Making,"Michael X Cohen, Christian E. Elger, and Juergen Fell",Cohen et al_Oscillatory Activity and Phase-Amplitude Coupling in the Human Medial Frontal Cortex during Decision Making_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21020,https://doi.org/10.1162/jocn.2008.21020,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,2,Functional Representation of Living and Nonliving Domains across the Cerebral Hemispheres: A Combined Event-related Potential/Transcranial Magnetic Stimulation Study,"Giorgio Fuggetta, Silvia Rizzo, Gorana Pobric, Michal Lavidor, and Vincent Walsh",Fuggetta et al_Functional Representation of Living and Nonliving Domains across the Cerebral Hemispheres A Combined Event-related PotentialTranscranial Magnetic St_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21030,https://doi.org/10.1162/jocn.2008.21030,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,A Brain Mechanism for Facilitation of Insight by Positive Affect,"Karuna Subramaniam, John Kounios, Todd B. Parrish, and Mark Jung-Beeman",Subramaniam et al_A Brain Mechanism for Facilitation of Insight by Positive Affect_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21057,https://doi.org/10.1162/jocn.2009.21057,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,An Event-related Potential Study on Changes of Violation and Error Responses during Morphosyntactic Learning,Douglas J. Davidson and Peter Indefrey,Davidson & Indefrey_An Event-related Potential Study on Changes of Violation and Error Responses during Morphosyntactic Learning_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21031,https://doi.org/10.1162/jocn.2008.21031,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,Familiarity or Conceptual Priming: Event-related Potentials in Name Recognition,"Georg Stenberg, Johan Hellman, Mikael Johansson, and Ingmar Rosen",Stenberg et al_Familiarity or Conceptual Priming Event-related Potentials in Name Recognition_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21045,https://doi.org/10.1162/jocn.2009.21045,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,Retrieval Processes Supporting Judgments of Recency,Kerrie L. Grove and Edward L. Wilding,Grove & Wilding_Retrieval Processes Supporting Judgments of Recency_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21040,https://doi.org/10.1162/jocn.2009.21040,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,On Why Left Events are the Right Ones: Neural Mechanisms Underlying the Left-hemifield Advantage in Rapid Serial Visual Presentation,"Rolf Verleger, Andreas Sprenger, Sina Gebauer, Michaela Fritzmannova, Monique Friedrich, Stefanie Kraft, and Piotr Jaskowski",Verleger et al_On Why Left Events are the Right Ones Neural Mechanisms Underlying the Left-hemifield Advantage in Rapid Serial Visual Presentation_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2009.21038,https://doi.org/10.1162/jocn.2009.21038,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,"The Common Neural Basis of Autobiographical Memory, Prospection, Navigation, Theory of Mind, and the Default Mode: A Quantitative Meta-analysis","R. Nathan Spreng, Raymond A. Mar, and Alice S. N. Kim","Spreng et al_The Common Neural Basis of Autobiographical Memory, Prospection, Navigation, Theory of Mind, and the Default Mode A Quantitative Meta-analysis_2009.pdf",https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21029,https://doi.org/10.1162/jocn.2008.21029,False,False,NO MATCH FOUND
J of Cognitive Neuroscience,21,2009,3,Distinctive Neural Mechanisms Supporting Visual Object Individuation and Identification,Yaoda Xu,Xu_Distinctive Neural Mechanisms Supporting Visual Object Individuation and Identification_2009.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/jocn.2008.21024,https://doi.org/10.1162/jocn.2008.21024,False,False,NO MATCH FOUND
